source,species,id,onlyTrainingOptimization,model,performance,adaptModelInTesting,parameter1,value1,parameter2,value2,parameter3,value3
HumScrm,humans,77,True,Trabasso,0.734375,False,h ,-0.5,,,,
HumScrm,humans,77,False,Trabasso,0.734375,False,h ,-0.5,,,,
HumScrm,humans,1,False,DeSoto,0.5,False,a ,0.5,,,,
HumScrm,humans,1,True,DeSoto,0.5,False,a ,0.5,,,,
RGMDL3,macaques,3,True,RescorlaWagnerBS,0.509061418723204,False,a ,0.99320146928292, b ,1.56291317031815,,
HumScrm,humans,2,False,DeSoto,0.475,False,a ,0.5,,,,
HumScrm,humans,2,True,DeSoto,0.475,False,a ,0.5,,,,
HumScrm,humans,3,False,DeSoto,0.4875,False,a ,0.5,,,,
HumScrm,humans,3,True,DeSoto,0.4875,False,a ,0.5,,,,
HumScrm,humans,4,False,DeSoto,0.53125,False,a ,0.5,,,,
HumScrm,humans,4,True,DeSoto,0.53125,False,a ,0.5,,,,
FHL,macaques,2,False,RescorlaWagnerBS,0.558230531508496,False,a ,0.57413011097043, b ,2.77487182823601,,
HumScrm,humans,5,False,DeSoto,0.49,False,a ,0.5,,,,
HumScrm,humans,5,True,DeSoto,0.509375,False,a ,0.5,,,,
RGMDL3,macaques,2,False,RescorlaWagnerBS,0.519561974814258,False,a ,0.813918351049842, b ,1.65692904245369,,
HumScrm,humans,6,False,DeSoto,0.496875,False,a ,0.5,,,,
HumScrm,humans,6,True,DeSoto,0.496875,False,a ,0.5,,,,
HumScrm,humans,7,False,DeSoto,0.509375,False,a ,0.5,,,,
HumScrm,humans,7,True,DeSoto,0.509375,False,a ,0.5,,,,
RGMDL2,macaques,4,False,SCT,0.643167909734175,False,a ,-0.49709375,,,,
HumScrm,humans,8,False,DeSoto,0.509375,False,a ,0.5,,,,
HumScrm,humans,8,True,DeSoto,0.509375,False,a ,0.5,,,,
HumScrm,humans,9,False,DeSoto,0.5,False,a ,0.5,,,,
HumScrm,humans,9,True,DeSoto,0.5,False,a ,0.5,,,,
HumScrm,humans,10,False,DeSoto,0.515625,False,a ,0.5,,,,
HumScrm,humans,10,True,DeSoto,0.515625,False,a ,0.5,,,,
HumScrm,humans,11,False,DeSoto,0.609375,False,a ,0.5,,,,
HumScrm,humans,11,True,DeSoto,0.609375,False,a ,0.5,,,,
HumScrm,humans,12,False,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,12,True,DeSoto,0.5125,False,a ,0.5,,,,
Camarena,pigeons,7,False,BushMosteller,0.761567176363884,False,Db ,0.016625,,,,
HumScrm,humans,13,False,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,13,True,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,14,False,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,14,True,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,15,False,DeSoto,0.46875,False,a ,0.5,,,,
HumScrm,humans,15,True,DeSoto,0.46875,False,a ,0.5,,,,
HumScrm,humans,16,False,DeSoto,0.5,False,a ,0.5,,,,
HumScrm,humans,16,True,DeSoto,0.5,False,a ,0.5,,,,
HumScrm,humans,17,False,DeSoto,0.5,False,a ,0.5,,,,
HumScrm,humans,17,True,DeSoto,0.5,False,a ,0.5,,,,
HumScrm,humans,18,False,DeSoto,0.4625,False,a ,0.5,,,,
HumScrm,humans,18,True,DeSoto,0.4625,False,a ,0.5,,,,
HumScrm,humans,19,False,DeSoto,0.55,False,a ,0.5,,,,
HumScrm,humans,19,True,DeSoto,0.55,False,a ,0.5,,,,
HumScrm,humans,20,False,DeSoto,0.496875,False,a ,0.5,,,,
RGMDL1,macaques,2,False,SiemannDelius,0.727982249723312,False,bMinus ,0.287220634622592, bPlus ,0.460416880899793, e ,0.537346624768288
HumScrm,humans,20,True,DeSoto,0.496875,False,a ,0.5,,,,
HumScrm,humans,21,False,DeSoto,0.565625,False,a ,0.5,,,,
HumScrm,humans,21,True,DeSoto,0.565625,False,a ,0.5,,,,
HumScrm,humans,22,False,DeSoto,0.6625,False,a ,0.5,,,,
FHL,macaques,3,False,RescorlaWagnerBS,0.51824484550884,False,a ,0.442244465269864, b ,1.87951977665711,,
HumScrm,humans,22,True,DeSoto,0.6625,False,a ,0.5,,,,
Camarena,pigeons,8,False,BushMosteller,0.755474884063809,False,Db ,0.182640625,,,,
HumScrm,humans,23,False,DeSoto,0.503125,False,a ,0.5,,,,
HumScrm,humans,23,True,DeSoto,0.503125,False,a ,0.5,,,,
HumScrm,humans,24,False,DeSoto,0.540625,False,a ,0.5,,,,
HumScrm,humans,24,True,DeSoto,0.540625,False,a ,0.5,,,,
HumScrm,humans,25,False,DeSoto,0.478125,False,a ,0.5,,,,
RGMDL3,macaques,4,True,RescorlaWagnerBS,0.501469611480168,False,a ,0.221288304691116, b ,1.78339810247158,,
HumScrm,humans,25,True,DeSoto,0.478125,False,a ,0.5,,,,
HumScrm,humans,26,False,DeSoto,0.4125,False,a ,0.5,,,,
HumScrm,humans,26,True,DeSoto,0.4125,False,a ,0.5,,,,
HumScrm,humans,27,False,DeSoto,0.495,False,a ,0.5,,,,
RGMDL3,macaques,3,False,RescorlaWagnerBS,0.533682234920061,False,a ,0.710190557311081, b ,1.91359379110351,,
HumScrm,humans,27,True,DeSoto,0.4875,False,a ,0.5,,,,
HumScrm,humans,28,False,DeSoto,0.5025,False,a ,0.5,,,,
HumScrm,humans,28,True,DeSoto,0.509375,False,a ,0.5,,,,
HumScrm,humans,29,False,DeSoto,0.49,False,a ,0.5,,,,
HumScrm,humans,29,True,DeSoto,0.490625,False,a ,0.5,,,,
HumScrm,humans,30,False,DeSoto,0.475,False,a ,0.5,,,,
HumScrm,humans,30,True,DeSoto,0.475,False,a ,0.5,,,,
Camarena,pigeons,9,False,BushMosteller,0.673036530312101,False,Db ,0.497046875,,,,
HumScrm,humans,31,False,DeSoto,0.540625,False,a ,0.5,,,,
HumScrm,humans,31,True,DeSoto,0.540625,False,a ,0.5,,,,
HumScrm,humans,32,False,DeSoto,0.48125,False,a ,0.5,,,,
HumScrm,humans,32,True,DeSoto,0.48125,False,a ,0.5,,,,
HumScrm,humans,33,False,DeSoto,0.49375,False,a ,0.5,,,,
HumScrm,humans,33,True,DeSoto,0.49375,False,a ,0.5,,,,
HumScrm,humans,34,False,DeSoto,0.534375,False,a ,0.5,,,,
HumScrm,humans,34,True,DeSoto,0.534375,False,a ,0.5,,,,
HumScrm,humans,35,False,DeSoto,0.496875,False,a ,0.5,,,,
HumScrm,humans,35,True,DeSoto,0.496875,False,a ,0.5,,,,
HumScrm,humans,36,False,DeSoto,0.49375,False,a ,0.5,,,,
HumScrm,humans,36,True,DeSoto,0.49375,False,a ,0.5,,,,
HumScrm,humans,37,False,DeSoto,0.5275,False,a ,0.5,,,,
HumScrm,humans,38,False,DeSoto,0.509375,False,a ,0.5,,,,
HumScrm,humans,37,True,DeSoto,0.515625,False,a ,0.5,,,,
HumScrm,humans,39,False,DeSoto,0.4875,False,a ,0.5,,,,
HumScrm,humans,38,True,DeSoto,0.509375,False,a ,0.5,,,,
HumScrm,humans,40,False,DeSoto,0.5,False,a ,0.5,,,,
HumScrm,humans,39,True,DeSoto,0.4875,False,a ,0.5,,,,
HumScrm,humans,40,True,DeSoto,0.5,False,a ,0.5,,,,
HumScrm,humans,41,False,DeSoto,0.50625,False,a ,0.5,,,,
RGMDL2,macaques,1,False,BushMosteller,0.623134683885414,False,Db ,0.0078125,,,,
HumScrm,humans,41,True,DeSoto,0.50625,False,a ,0.5,,,,
HumScrm,humans,42,False,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,42,True,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,43,False,DeSoto,0.509375,False,a ,0.5,,,,
HumScrm,humans,43,True,DeSoto,0.509375,False,a ,0.5,,,,
HumScrm,humans,44,False,DeSoto,0.515,False,a ,0.5,,,,
Camarena,pigeons,10,False,BushMosteller,0.727452958938412,False,Db ,0.016625,,,,
HumScrm,humans,44,True,DeSoto,0.521875,False,a ,0.5,,,,
HumScrm,humans,45,False,DeSoto,0.52,False,a ,0.5,,,,
HumScrm,humans,46,False,DeSoto,0.55625,False,a ,0.5,,,,
HumScrm,humans,45,True,DeSoto,0.515625,False,a ,0.5,,,,
HumScrm,humans,47,False,DeSoto,0.48125,False,a ,0.5,,,,
HumScrm,humans,46,True,DeSoto,0.55625,False,a ,0.5,,,,
RGMDL3,macaques,1,True,RescorlaWagnerWynne95,0.552984704316555,False,a ,2.147814312094, B ,0.030405285338793,,
HumScrm,humans,48,False,DeSoto,0.496875,False,a ,0.5,,,,
HumScrm,humans,47,True,DeSoto,0.48125,False,a ,0.5,,,,
RGMDL1,macaques,3,False,SiemannDelius,0.639608429962373,False,bMinus ,0.098934611579831, bPlus ,0.20257148013549, e ,0.218648437579313
HumScrm,humans,48,True,DeSoto,0.496875,False,a ,0.5,,,,
HumScrm,humans,49,False,DeSoto,0.51,False,a ,0.5,,,,
RGMDL3,macaques,4,False,RescorlaWagnerBS,0.514853395711758,False,a ,0.864923400947681, b ,2.14119486370838,,
HumScrm,humans,50,False,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,49,True,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,50,True,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,51,False,DeSoto,0.475,False,a ,0.5,,,,
HumScrm,humans,51,True,DeSoto,0.48125,False,a ,0.5,,,,
FHL,macaques,1,False,RescorlaWagnerWynne95,0.600696067593565,False,a ,4.99499709856879, B ,0.164364480233076,,
HumScrm,humans,52,False,DeSoto,0.46,False,a ,0.5,,,,
HumScrm,humans,53,False,DeSoto,0.51875,False,a ,0.5,,,,
HumScrm,humans,52,True,DeSoto,0.446875,False,a ,0.5,,,,
HumScrm,humans,54,False,DeSoto,0.571875,False,a ,0.5,,,,
HumScrm,humans,53,True,DeSoto,0.51875,False,a ,0.5,,,,
Camarena,pigeons,11,False,BushMosteller,0.726633762272705,False,Db ,0.3145,,,,
HumScrm,humans,55,False,DeSoto,0.503125,False,a ,0.5,,,,
HumScrm,humans,54,True,DeSoto,0.571875,False,a ,0.5,,,,
HumScrm,humans,56,False,DeSoto,0.475,False,a ,0.5,,,,
HumScrm,humans,55,True,DeSoto,0.503125,False,a ,0.5,,,,
HumScrm,humans,57,False,DeSoto,0.5225,False,a ,0.5,,,,
HumScrm,humans,56,True,DeSoto,0.475,False,a ,0.5,,,,
HumScrm,humans,58,False,DeSoto,0.503125,False,a ,0.5,,,,
HumScrm,humans,57,True,DeSoto,0.51875,False,a ,0.5,,,,
HumScrm,humans,59,False,DeSoto,0.490625,False,a ,0.5,,,,
HumScrm,humans,58,True,DeSoto,0.503125,False,a ,0.5,,,,
HumScrm,humans,60,False,DeSoto,0.534375,False,a ,0.5,,,,
HumScrm,humans,59,True,DeSoto,0.490625,False,a ,0.5,,,,
HumScrm,humans,61,False,DeSoto,0.7125,False,a ,0.5,,,,
HumScrm,humans,60,True,DeSoto,0.534375,False,a ,0.5,,,,
HumScrm,humans,62,False,DeSoto,0.55625,False,a ,0.5,,,,
HumScrm,humans,61,True,DeSoto,0.7125,False,a ,0.5,,,,
HumScrm,humans,63,False,DeSoto,0.7125,False,a ,0.5,,,,
HumScrm,humans,62,True,DeSoto,0.55625,False,a ,0.5,,,,
HumScrm,humans,64,False,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,63,True,DeSoto,0.7125,False,a ,0.5,,,,
HumScrm,humans,65,False,DeSoto,0.503125,False,a ,0.5,,,,
HumScrm,humans,64,True,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,66,False,DeSoto,0.495,False,a ,0.5,,,,
Camarena,pigeons,2,False,BushMosteller,0.671115056561946,False,Db ,0.4589375,,,,
HumScrm,humans,65,True,DeSoto,0.503125,False,a ,0.5,,,,
HumScrm,humans,67,False,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,66,True,DeSoto,0.496875,False,a ,0.5,,,,
HumScrm,humans,68,False,DeSoto,0.5375,False,a ,0.5,,,,
RGMDL3,macaques,2,True,RescorlaWagnerWynne95,0.560400929271522,False,a ,1.69028588899461, B ,0.004032521157986,,
RGMDL2,macaques,2,False,BushMosteller,0.609217109776905,False,Db ,0.7129375,,,,
HumScrm,humans,69,False,DeSoto,0.546875,False,a ,0.5,,,,
HumScrm,humans,67,True,DeSoto,0.5125,False,a ,0.5,,,,
HumScrm,humans,70,False,DeSoto,0.490625,False,a ,0.5,,,,
HumScrm,humans,68,True,DeSoto,0.5375,False,a ,0.5,,,,
HumScrm,humans,71,False,DeSoto,0.521875,False,a ,0.5,,,,
HumScrm,humans,69,True,DeSoto,0.546875,False,a ,0.5,,,,
HumScrm,humans,70,True,DeSoto,0.490625,False,a ,0.5,,,,
RGMDL3,macaques,1,False,RescorlaWagnerWynne95,0.579481551784823,False,a ,2.62765189284207, B ,0.030484091520848,,
HumScrm,humans,72,False,DeSoto,0.5175,False,a ,0.5,,,,
HumScrm,humans,71,True,DeSoto,0.521875,False,a ,0.5,,,,
HumScrm,humans,73,False,DeSoto,0.475,False,a ,0.5,,,,
HumScrm,humans,74,False,DeSoto,0.571875,False,a ,0.5,,,,
HumScrm,humans,72,True,DeSoto,0.515625,False,a ,0.5,,,,
HumScrm,humans,75,False,DeSoto,0.48125,False,a ,0.5,,,,
HumScrm,humans,73,True,DeSoto,0.475,False,a ,0.5,,,,
HumScrm,humans,76,False,DeSoto,0.534375,False,a ,0.5,,,,
HumScrm,humans,74,True,DeSoto,0.571875,False,a ,0.5,,,,
HumScrm,humans,77,False,DeSoto,0.48125,False,a ,0.5,,,,
HumScrm,humans,75,True,DeSoto,0.48125,False,a ,0.5,,,,
HumScrm,humans,76,True,DeSoto,0.534375,False,a ,0.5,,,,
HumScrm,humans,77,True,DeSoto,0.48125,False,a ,0.5,,,,
HumScrm,humans,1,False,SCTinterpr,0.6015625,False,a ,0.516625,,,,
Camarena,pigeons,1,False,configuralCuesWynne95,0.773870401973304,False,a ,6.39950786271135, B ,0.362977737708976, y ,3.43240559230223
HumScrm,humans,1,True,SCTinterpr,0.46875,False,a ,0.501,,,,
HumScrm,humans,2,False,SCTinterpr,0.521875,False,a ,1.9911875,,,,
HumScrm,humans,2,True,SCTinterpr,0.5734375,False,a ,1.501,,,,
HumScrm,humans,3,False,SCTinterpr,0.6265625,False,a ,-0.499,,,,
HumScrm,humans,3,True,SCTinterpr,0.5546875,False,a ,2.499,,,,
HumScrm,humans,4,False,SCTinterpr,0.5609375,False,a ,-1.499,,,,
RGMDL3,macaques,3,True,RescorlaWagnerWynne95,0.536417263069187,False,a ,1.76695277129098, B ,0.0158547982415,,
HumScrm,humans,4,True,SCTinterpr,0.5359375,False,a ,3.25290625,,,,
Camarena,pigeons,4,False,configuralCuesWynne95,0.738994460080737,False,a ,5.06666446296085, B ,0.480749429470616, y ,2.3130703315352
HumScrm,humans,5,False,SCTinterpr,0.4525,False,a ,2.001,,,,
RGMDL1,macaques,4,False,SiemannDelius,0.744691706719586,False,bMinus ,1.78245457687953, bPlus ,1.66101749579248, e ,0.972443649057864
HumScrm,humans,5,True,SCTinterpr,0.55,False,a ,2.001,,,,
RGMDL3,macaques,2,False,RescorlaWagnerWynne95,0.581696862820664,False,a ,1.99552998799605, B ,0.00429778218474,,
HumScrm,humans,6,False,SCTinterpr,0.6328125,False,a ,-0.251,,,,
FHL,macaques,2,False,RescorlaWagnerWynne95,0.62162719684621,False,a ,4.70584733729436, B ,0.054244141311524,,
HumScrm,humans,6,True,SCTinterpr,0.4328125,False,a ,0.252,,,,
HumScrm,humans,7,False,SCTinterpr,0.55625,False,a ,-0.4286875,,,,
RGMDL2,macaques,3,False,BushMosteller,0.612975247242311,False,Db ,0.0068125,,,,
HumScrm,humans,7,True,SCTinterpr,0.5453125,False,a ,0.42678125,,,,
HumScrm,humans,8,False,SCTinterpr,0.6125,False,a ,3.5635,,,,
HumScrm,humans,8,True,SCTinterpr,0.6953125,False,a ,2.251,,,,
HumScrm,humans,9,False,SCTinterpr,0.5109375,False,a ,2.50290625,,,,
Camarena,pigeons,5,False,configuralCuesWynne95,0.701412809364166,False,a ,4.71167344595516, B ,0.360529078616659, y ,2.83444373120325
HumScrm,humans,10,False,SCTinterpr,0.50625,False,a ,1.499,,,,
HumScrm,humans,9,True,SCTinterpr,0.446875,False,a ,-2.4385,,,,
HumScrm,humans,11,False,SCTinterpr,0.5109375,False,a ,1.497046875,,,,
HumScrm,humans,10,True,SCTinterpr,0.6671875,False,a ,-0.4385,,,,
HumScrm,humans,12,False,SCTinterpr,0.7171875,False,a ,-1.499,,,,
HumScrm,humans,11,True,SCTinterpr,0.528125,False,a ,-1.499,,,,
RGMDL3,macaques,4,True,RescorlaWagnerWynne95,0.553231710657958,False,a ,1.71542375829123, B ,0.014691329984898,,
FHL,macaques,3,False,RescorlaWagnerWynne95,0.565709865378759,False,a ,4.35950679925071, B ,0.118248630274929,,
HumScrm,humans,13,False,SCTinterpr,0.35,False,a ,0.374,,,,
HumScrm,humans,12,True,SCTinterpr,0.6078125,False,a ,-1.499,,,,
RGMDL3,macaques,3,False,RescorlaWagnerWynne95,0.568197713923782,False,a ,2.84756246160597, B ,0.021082816411099,,
HumScrm,humans,14,False,SCTinterpr,0.36875,False,a ,1.485375,,,,
Camarena,pigeons,6,False,configuralCuesWynne95,0.709614548637562,False,a ,2.92780711081426, B ,0.154293432021329, y ,1.67803358807807
HumScrm,humans,13,True,SCTinterpr,0.5515625,False,a ,2.001,,,,
HumScrm,humans,15,False,SCTinterpr,0.6203125,False,a ,2.498,,,,
HumScrm,humans,14,True,SCTinterpr,0.453125,False,a ,-1.999,,,,
RGMDL1,macaques,1,False,SCT,0.57064014916097,False,a ,-0.251,,,,
HumScrm,humans,16,False,SCTinterpr,0.625,False,a ,0.002953125,,,,
HumScrm,humans,15,True,SCTinterpr,0.5546875,False,a ,1.376,,,,
HumScrm,humans,17,False,SCTinterpr,0.6109375,False,a ,2.6885,,,,
HumScrm,humans,16,True,SCTinterpr,0.565625,False,a ,0.501,,,,
RGMDL2,macaques,4,False,BushMosteller,0.623500452889258,False,Db ,0.0078125,,,,
HumScrm,humans,18,False,SCTinterpr,0.51875,False,a ,3.5,,,,
HumScrm,humans,17,True,SCTinterpr,0.5671875,False,a ,0.499,,,,
Camarena,pigeons,7,False,configuralCuesWynne95,0.80458572634329,False,a ,4.28050640114299, B ,0.045181736501694, y ,2.72673959449414
HumScrm,humans,19,False,SCTinterpr,0.4890625,False,a ,2.5039296875,,,,
HumScrm,humans,18,True,SCTinterpr,0.5015625,False,a ,0.374,,,,
RGMDL3,macaques,1,True,VTTBS,0.517663380533052,False,a ,0.783757358153114, b ,1.64969121219338, t ,0.254214476569211
HumScrm,humans,19,True,SCTinterpr,0.5140625,False,a ,0.499,,,,
HumScrm,humans,20,False,SCTinterpr,0.68125,False,a ,1.30178125,,,,
RGMDL3,macaques,4,False,RescorlaWagnerWynne95,0.57451509130105,False,a ,2.0517122830536, B ,0.014361830587309,,
HumScrm,humans,20,True,SCTinterpr,0.6046875,False,a ,1.502953125,,,,
HumScrm,humans,21,False,SCTinterpr,0.471875,False,a ,-0.4385,,,,
HumScrm,humans,21,True,SCTinterpr,0.484375,False,a ,2.499,,,,
HumScrm,humans,22,False,SCTinterpr,0.5421875,False,a ,1.502953125,,,,
FHL,macaques,1,False,VTTBS,0.540800065441307,False,a ,0.660724830427335, b ,1.90523371174622, t ,0.13102677926082
Camarena,pigeons,8,False,configuralCuesWynne95,0.778197495695343,False,a ,5.86203899374949, B ,0.479374729034469, y ,2.466921231992
HumScrm,humans,22,True,SCTinterpr,0.5515625,False,a ,1.499,,,,
HumScrm,humans,23,False,SCTinterpr,0.7859375,False,a ,-0.126,,,,
RGMDL1,macaques,2,False,SCT,0.598220366586716,False,a ,-0.499,,,,
HumScrm,humans,23,True,SCTinterpr,0.7234375,False,a ,0.46775,,,,
HumScrm,humans,24,False,SCTinterpr,0.5765625,False,a ,3.014625,,,,
HumScrm,humans,24,True,SCTinterpr,0.4234375,False,a ,0.34275,,,,
HumScrm,humans,25,False,SCTinterpr,0.571875,False,a ,0.123,,,,
HumScrm,humans,25,True,SCTinterpr,0.6,False,a ,-0.874,,,,
RGMDL3,macaques,2,True,VTTBS,0.502470412068038,False,a ,0.201499392049693, b ,2.02790868034006, t ,-0.130303104318953
HumScrm,humans,26,False,SCTinterpr,0.603125,False,a ,1.514625,,,,
Camarena,pigeons,9,False,configuralCuesWynne95,0.708044384750823,False,a ,4.90076317313625, B ,0.891289227613918, y ,3.73930788332648
HumScrm,humans,26,True,SCTinterpr,0.5578125,False,a ,0.5615,,,,
HumScrm,humans,27,False,SCTinterpr,0.44875,False,a ,1.30959375,,,,
HumScrm,humans,27,True,SCTinterpr,0.596875,False,a ,1.251,,,,
RGMDL3,macaques,1,False,VTTBS,0.54358599420362,False,a ,0.929252317499306, b ,1.53939769259921, t ,0.285794784912757
RGMDL2,macaques,1,False,configuralCuesWynne95,0.868457372904195,False,a ,0.294161408971607, B ,-5.91817223063657, y ,3.72940074248833
HumScrm,humans,28,False,SCTinterpr,0.4,False,a ,-0.627,,,,
HumScrm,humans,28,True,SCTinterpr,0.575,False,a ,0.50290625,,,,
HumScrm,humans,29,False,SCTinterpr,0.46875,False,a ,3.499,,,,
HumScrm,humans,29,True,SCTinterpr,0.415625,False,a ,0.374,,,,
HumScrm,humans,30,False,SCTinterpr,0.41875,False,a ,1.499,,,,
Camarena,pigeons,10,False,configuralCuesWynne95,0.742626369901159,False,a ,4.14558912051039, B ,0.129797703073443, y ,2.71178469860383
HumScrm,humans,30,True,SCTinterpr,0.5515625,False,a ,-0.4385,,,,
RGMDL1,macaques,3,False,SCT,0.59501769670569,False,a ,0.753953125,,,,
HumScrm,humans,31,True,SCTinterpr,0.5921875,False,a ,0.501,,,,
HumScrm,humans,31,False,SCTinterpr,0.590625,False,a ,1.702125,,,,
HumScrm,humans,32,True,SCTinterpr,0.428125,False,a ,0.499,,,,
RGMDL3,macaques,3,True,VTTBS,0.511182052793451,False,a ,0.824829089264613, b ,1.38104738885729, t ,0.353362272328527
HumScrm,humans,32,False,SCTinterpr,0.615625,False,a ,3.00290625,,,,
HumScrm,humans,33,True,SCTinterpr,0.4328125,False,a ,1.751,,,,
HumScrm,humans,33,False,SCTinterpr,0.44375,False,a ,1.499,,,,
HumScrm,humans,34,True,SCTinterpr,0.5390625,False,a ,1.639625,,,,
RGMDL3,macaques,2,False,VTTBS,0.523665865492931,False,a ,0.859170399876808, b ,1.784833801085, t ,0.594828876186606
HumScrm,humans,34,False,SCTinterpr,0.5546875,False,a ,0.4775625,,,,
Camarena,pigeons,11,False,configuralCuesWynne95,0.750754430216315,False,a ,6.44251628880947, B ,0.670840273578862, y ,3.36787668405355
HumScrm,humans,35,True,SCTinterpr,0.6546875,False,a ,3.96775,,,,
FHL,macaques,2,False,VTTBS,0.553932977815547,False,a ,0.546799777179312, b ,2.12818020560944, t ,-0.178877072040038
HumScrm,humans,35,False,SCTinterpr,0.45,False,a ,-1.251,,,,
HumScrm,humans,36,True,SCTinterpr,0.5015625,False,a ,1.001,,,,
HumScrm,humans,36,False,SCTinterpr,0.4703125,False,a ,1.499,,,,
HumScrm,humans,37,True,SCTinterpr,0.584375,False,a ,1.4286875,,,,
HumScrm,humans,37,False,SCTinterpr,0.66125,False,a ,2.21775,,,,
HumScrm,humans,38,True,SCTinterpr,0.528125,False,a ,-0.249,,,,
RGMDL2,macaques,2,False,configuralCuesWynne95,0.848085860992833,False,a ,5.34790213937862, B ,0.889771014774445, y ,4.79616424725767
HumScrm,humans,38,False,SCTinterpr,0.571875,False,a ,0.46775,,,,
Camarena,pigeons,2,False,configuralCuesWynne95,0.686654268500007,False,a ,5.118201458318, B ,0.652929402176244, y ,2.57384474283966
HumScrm,humans,39,True,SCTinterpr,0.5765625,False,a ,2.62790625,,,,
HumScrm,humans,39,False,SCTinterpr,0.5140625,False,a ,2.4286875,,,,
RGMDL3,macaques,4,True,VTTBS,0.72205123562305,False,a ,-1.18562620364247, b ,1.14124062193312, t ,2.00761228633755
RGMDL3,macaques,1,True,RandomModel,0.5,False,a ,0,,,,
HumScrm,humans,40,True,SCTinterpr,0.565625,False,a ,1.499,,,,
RGMDL1,macaques,4,False,SCT,0.611084010840108,False,a ,1.6181875,,,,
RGMDL3,macaques,2,True,RandomModel,0.5,False,a ,0,,,,
HumScrm,humans,40,False,SCTinterpr,0.3703125,False,a ,-0.251,,,,
RGMDL3,macaques,3,True,RandomModel,0.5,False,a ,0,,,,
RGMDL3,macaques,3,False,VTTBS,0.534364229443513,False,a ,0.891043077707375, b ,1.54817663995765, t ,0.36998347940561
FHL,macaques,3,False,VTTBS,0.52232603254233,False,a ,1.59219891657139, b ,0.374497657406696, t ,0.348541725455192
RGMDL3,macaques,4,True,RandomModel,0.5,False,a ,0,,,,
HumScrm,humans,41,True,SCTinterpr,0.653125,False,a ,1.499,,,,
FHL,macaques,1,False,RandomModel,0.5,False,a ,0,,,,
HumScrm,humans,41,False,SCTinterpr,0.6171875,False,a ,3.499,,,,
FHL,macaques,2,False,RandomModel,0.5,False,a ,0,,,,
HumScrm,humans,42,True,SCTinterpr,0.5390625,False,a ,-0.690453125,,,,
FHL,macaques,3,False,RandomModel,0.5,False,a ,0,,,,
HumScrm,humans,42,False,SCTinterpr,0.490625,False,a ,2.499,,,,
HumScrm,humans,43,True,SCTinterpr,0.63125,False,a ,2.499,,,,
Camarena,pigeons,1,False,RescorlaWagnerBS,0.618645740260706,False,a ,0.98292571901287, b ,1.58885173169625,,
HumScrm,humans,43,False,SCTinterpr,0.596875,False,a ,1.4755625,,,,
HumScrm,humans,44,True,SCTinterpr,0.5484375,False,a ,-0.499,,,,
HumScrm,humans,44,False,SCTinterpr,0.5825,False,a ,1.53225,,,,
HumScrm,humans,45,True,SCTinterpr,0.54375,False,a ,-0.251,,,,
HumScrm,humans,45,False,SCTinterpr,0.56625,False,a ,-0.001,,,,
